"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","RAC1PLEVEL","RAC1P","DIS","CDF","Range0","Range1"
"2573",140,24,5,430300,507,258,"24005430300","1400000US24005430300",2,"BlackorAfricanAmerican",1593,0.286665466978586,0.904984703976966,0.618319523663848,0.904984990642433
"2574",140,24,5,430300,507,258,"24005430300","1400000US24005430300",3,"AmericanIndianAlone",9,0.00161957890948353,0.90660428288645,0.904984705596545,0.906604284506028
"2575",140,24,5,430300,507,258,"24005430300","1400000US24005430300",4,"AlaskaNativeAlnoe",0,0,0.90660428288645,0.90660428288645,0.90660428288645
"2576",140,24,5,430300,507,258,"24005430300","1400000US24005430300",5,"AmericanIndianAlaskaNative",5,0.000899766060824186,0.907504048947274,0.906604283786216,0.90750404984704
"2577",140,24,5,430300,507,258,"24005430300","1400000US24005430300",6,"AsianAlone",67,0.0120568652150441,0.919560914162318,0.907504061004139,0.919560926219183
"2578",140,24,5,430300,507,258,"24005430300","1400000US24005430300",7,"NativeHawaiianOth",0,0,0.919560914162318,0.919560914162318,0.919560914162318
"2579",140,24,5,430300,507,258,"24005430300","1400000US24005430300",8,"SomeOtherRace",263,0.0473276947993522,0.96688860896167,0.919560961490013,0.966888656289365
"2580",140,24,5,430300,507,258,"24005430300","1400000US24005430300",9,"TwoMoreRace",184,0.03311139103833,1,0.966888642073061,1
"2581",140,24,5,430400,507,259,"24005430400","1400000US24005430400",0,"Total",4407,0,0,0,0
"2582",140,24,5,430400,507,259,"24005430400","1400000US24005430400",1,"WhiteAlone",3686,0.836396641706376,0.836396641706376,0,0.836397478103018
"2583",140,24,5,430400,507,259,"24005430400","1400000US24005430400",2,"BlackorAfricanAmerican",431,0.0977989562060358,0.934195597912412,0.836396739505332,0.934195695711368
"2584",140,24,5,430400,507,259,"24005430400","1400000US24005430400",3,"AmericanIndianAlone",9,0.00204220558202859,0.936237803494441,0.934195599954618,0.936237805536646
"2585",140,24,5,430400,507,259,"24005430400","1400000US24005430400",4,"AlaskaNativeAlnoe",0,0,0.936237803494441,0.936237803494441,0.936237803494441
"2586",140,24,5,430400,507,259,"24005430400","1400000US24005430400",5,"AmericanIndianAlaskaNative",2,0.00045382346267302,0.936691626957114,0.936237803948264,0.936691627410937
"2587",140,24,5,430400,507,259,"24005430400","1400000US24005430400",6,"AsianAlone",95,0.0215566144769685,0.958248241434082,0.936691648513728,0.958248262990697
"2588",140,24,5,430400,507,259,"24005430400","1400000US24005430400",7,"NativeHawaiianOth",4,0.00090764692534604,0.959155888359428,0.958248242341729,0.959155889267075
"2589",140,24,5,430400,507,259,"24005430400","1400000US24005430400",8,"SomeOtherRace",54,0.0122532334921715,0.9714091218516,0.959155900612662,0.971409134104833
"2590",140,24,5,430400,507,259,"24005430400","1400000US24005430400",9,"TwoMoreRace",126,0.0285908781484003,1,0.971409150442478,1
"2591",140,24,5,430600,507,260,"24005430600","1400000US24005430600",0,"Total",2463,0,0,0,0
"2592",140,24,5,430600,507,260,"24005430600","1400000US24005430600",1,"WhiteAlone",2260,0.917580186764109,0.917580186764109,0,0.917581104344295
"2593",140,24,5,430600,507,260,"24005430600","1400000US24005430600",2,"BlackorAfricanAmerican",92,0.0373528217620788,0.954933008526188,0.91758022411693,0.954933045879009
"2594",140,24,5,430600,507,260,"24005430600","1400000US24005430600",3,"AmericanIndianAlone",6,0.00243605359317905,0.957369062119367,0.954933010962241,0.95736906455542
"2595",140,24,5,430600,507,260,"24005430600","1400000US24005430600",4,"AlaskaNativeAlnoe",0,0,0.957369062119367,0.957369062119367,0.957369062119367
"2596",140,24,5,430600,507,260,"24005430600","1400000US24005430600",5,"AmericanIndianAlaskaNative",2,0.000812017864393017,0.95818107998376,0.957369062931385,0.958181080795777
"2597",140,24,5,430600,507,260,"24005430600","1400000US24005430600",6,"AsianAlone",54,0.0219244823386114,0.980105562322371,0.958181101908242,0.980105584246853
"2598",140,24,5,430600,507,260,"24005430600","1400000US24005430600",7,"NativeHawaiianOth",1,0.000406008932196508,0.980511571254568,0.98010556272838,0.980511571660576
"2599",140,24,5,430600,507,260,"24005430600","1400000US24005430600",8,"SomeOtherRace",12,0.0048721071863581,0.985383678440926,0.980511576126675,0.985383683313033
"2600",140,24,5,430600,507,260,"24005430600","1400000US24005430600",9,"TwoMoreRace",36,0.0146163215590743,1,0.985383693057247,1
"2601",140,24,5,430700,507,261,"24005430700","1400000US24005430700",0,"Total",5009,0,0,0,0
"2602",140,24,5,430700,507,261,"24005430700","1400000US24005430700",1,"WhiteAlone",4407,0.879816330604911,0.879816330604911,0,0.879817210421242
"2603",140,24,5,430700,507,261,"24005430700","1400000US24005430700",2,"BlackorAfricanAmerican",294,0.0586943501696945,0.938510680774606,0.879816389299261,0.938510739468956
"2604",140,24,5,430700,507,261,"24005430700","1400000US24005430700",3,"AmericanIndianAlone",1,0.000199640646835696,0.938710321421441,0.938510680974246,0.938710321621082
"2605",140,24,5,430700,507,261,"24005430700","1400000US24005430700",4,"AlaskaNativeAlnoe",0,0,0.938710321421441,0.938710321421441,0.938710321421441
"2606",140,24,5,430700,507,261,"24005430700","1400000US24005430700",5,"AmericanIndianAlaskaNative",3,0.000598921940507087,0.939309243361949,0.938710322020363,0.93930924396087
"2607",140,24,5,430700,507,261,"24005430700","1400000US24005430700",6,"AsianAlone",153,0.0305450189658615,0.96985426232781,0.939309273906968,0.969854292872829
"2608",140,24,5,430700,507,261,"24005430700","1400000US24005430700",7,"NativeHawaiianOth",9,0.00179676582152126,0.971651028149331,0.969854264124576,0.971651029946097
"2609",140,24,5,430700,507,261,"24005430700","1400000US24005430700",8,"SomeOtherRace",48,0.0095827510481134,0.981233779197445,0.971651037732082,0.981233788780196
"2610",140,24,5,430700,507,261,"24005430700","1400000US24005430700",9,"TwoMoreRace",94,0.0187662208025554,1,0.981233797963665,1
"2611",140,24,5,430800,507,262,"24005430800","1400000US24005430800",0,"Total",3530,0,0,0,0
"2612",140,24,5,430800,507,262,"24005430800","1400000US24005430800",1,"WhiteAlone",3056,0.865722379603399,0.865722379603399,0,0.865723245325779
"2613",140,24,5,430800,507,262,"24005430800","1400000US24005430800",2,"BlackorAfricanAmerican",159,0.045042492917847,0.910764872521246,0.865722424645892,0.910764917563739
"2614",140,24,5,430800,507,262,"24005430800","1400000US24005430800",3,"AmericanIndianAlone",9,0.00254957507082153,0.913314447592068,0.910764875070822,0.913314450141643
"2615",140,24,5,430800,507,262,"24005430800","1400000US24005430800",4,"AlaskaNativeAlnoe",0,0,0.913314447592068,0.913314447592068,0.913314447592068
"2616",140,24,5,430800,507,262,"24005430800","1400000US24005430800",5,"AmericanIndianAlaskaNative",7,0.00198300283286119,0.915297450424929,0.913314449575071,0.915297452407932
"2617",140,24,5,430800,507,262,"24005430800","1400000US24005430800",6,"AsianAlone",210,0.0594900849858357,0.974787535410765,0.915297509915014,0.97478759490085
"2618",140,24,5,430800,507,262,"24005430800","1400000US24005430800",7,"NativeHawaiianOth",2,0.00056657223796034,0.975354107648725,0.974787535977337,0.975354108215298
"2619",140,24,5,430800,507,262,"24005430800","1400000US24005430800",8,"SomeOtherRace",20,0.0056657223796034,0.981019830028329,0.975354113314448,0.981019835694051
"2620",140,24,5,430800,507,262,"24005430800","1400000US24005430800",9,"TwoMoreRace",67,0.0189801699716714,1,0.981019849008499,1
"2621",140,24,5,430900,507,263,"24005430900","1400000US24005430900",0,"Total",5074,0,0,0,0
"2622",140,24,5,430900,507,263,"24005430900","1400000US24005430900",1,"WhiteAlone",2574,0.507292077256602,0.507292077256602,0,0.50729258454868
"2623",140,24,5,430900,507,263,"24005430900","1400000US24005430900",2,"BlackorAfricanAmerican",997,0.196491919590067,0.703783996846669,0.507292273748522,0.703784193338589
"2624",140,24,5,430900,507,263,"24005430900","1400000US24005430900",3,"AmericanIndianAlone",5,0.000985415845486795,0.704769412692156,0.703783997832085,0.704769413677572
"2625",140,24,5,430900,507,263,"24005430900","1400000US24005430900",4,"AlaskaNativeAlnoe",0,0,0.704769412692156,0.704769412692156,0.704769412692156
"2626",140,24,5,430900,507,263,"24005430900","1400000US24005430900",5,"AmericanIndianAlaskaNative",4,0.000788332676389436,0.705557745368546,0.704769413480489,0.705557746156878
"2627",140,24,5,430900,507,263,"24005430900","1400000US24005430900",6,"AsianAlone",1256,0.247536460386283,0.953094205754829,0.705557992905006,0.953094453291289
"2628",140,24,5,430900,507,263,"24005430900","1400000US24005430900",7,"NativeHawaiianOth",0,0,0.953094205754829,0.953094205754829,0.953094205754829
"2629",140,24,5,430900,507,263,"24005430900","1400000US24005430900",8,"SomeOtherRace",90,0.0177374852187623,0.970831690973591,0.953094223492314,0.970831708711076
"2630",140,24,5,430900,507,263,"24005430900","1400000US24005430900",9,"TwoMoreRace",148,0.0291683090264091,1,0.9708317201419,1
"2631",140,24,5,440100,504,264,"24005440100","1400000US24005440100",0,"Total",4451,0,0,0,0
"2632",140,24,5,440100,504,264,"24005440100","1400000US24005440100",1,"WhiteAlone",4041,0.907885868344192,0.907885868344192,0,0.907886776230061
"2633",140,24,5,440100,504,264,"24005440100","1400000US24005440100",2,"BlackorAfricanAmerican",189,0.0424623680071894,0.950348236351382,0.90788591080656,0.95034827881375
"2634",140,24,5,440100,504,264,"24005440100","1400000US24005440100",3,"AmericanIndianAlone",7,0.00157268029656257,0.951920916647944,0.950348237924062,0.951920918220625
"2635",140,24,5,440100,504,264,"24005440100","1400000US24005440100",4,"AlaskaNativeAlnoe",0,0,0.951920916647944,0.951920916647944,0.951920916647944
"2636",140,24,5,440100,504,264,"24005440100","1400000US24005440100",5,"AmericanIndianAlaskaNative",1,0.000224668613794653,0.952145585261739,0.951920916872613,0.952145585486407
"2637",140,24,5,440100,504,264,"24005440100","1400000US24005440100",6,"AsianAlone",96,0.0215681869242867,0.973713772186026,0.952145606829926,0.973713793754213
"2638",140,24,5,440100,504,264,"24005440100","1400000US24005440100",7,"NativeHawaiianOth",0,0,0.973713772186026,0.973713772186026,0.973713772186026
"2639",140,24,5,440100,504,264,"24005440100","1400000US24005440100",8,"SomeOtherRace",30,0.00674005841383959,0.980453830599865,0.973713778926084,0.980453837339924
"2640",140,24,5,440100,504,264,"24005440100","1400000US24005440100",9,"TwoMoreRace",87,0.0195461694001348,1,0.980453850146034,1
"2641",140,24,5,440200,504,265,"24005440200","1400000US24005440200",0,"Total",2486,0,0,0,0
"2642",140,24,5,440200,504,265,"24005440200","1400000US24005440200",1,"WhiteAlone",1897,0.763073209975865,0.763073209975865,0,0.763073973049075
"2643",140,24,5,440200,504,265,"24005440200","1400000US24005440200",2,"BlackorAfricanAmerican",411,0.16532582461786,0.928399034593725,0.763073375301689,0.928399199919549
"2644",140,24,5,440200,504,265,"24005440200","1400000US24005440200",3,"AmericanIndianAlone",1,0.000402252614641995,0.928801287208367,0.928399034995977,0.928801287610619
"2645",140,24,5,440200,504,265,"24005440200","1400000US24005440200",4,"AlaskaNativeAlnoe",0,0,0.928801287208367,0.928801287208367,0.928801287208367
"2646",140,24,5,440200,504,265,"24005440200","1400000US24005440200",5,"AmericanIndianAlaskaNative",1,0.000402252614641995,0.929203539823009,0.928801287610619,0.929203540225261
"2647",140,24,5,440200,504,265,"24005440200","1400000US24005440200",6,"AsianAlone",89,0.0358004827031376,0.965004022526146,0.929203575623491,0.965004058326629
"2648",140,24,5,440200,504,265,"24005440200","1400000US24005440200",7,"NativeHawaiianOth",4,0.00160901045856798,0.966613032984714,0.965004024135157,0.966613034593725
"2649",140,24,5,440200,504,265,"24005440200","1400000US24005440200",8,"SomeOtherRace",38,0.0152855993563958,0.98189863234111,0.966613048270314,0.981898647626709
"2650",140,24,5,440200,504,265,"24005440200","1400000US24005440200",9,"TwoMoreRace",45,0.0181013676588898,1,0.981898650442478,1
"2651",140,24,5,440300,504,266,"24005440300","1400000US24005440300",0,"Total",2214,0,0,0,0
"2652",140,24,5,440300,504,266,"24005440300","1400000US24005440300",1,"WhiteAlone",1317,0.594850948509485,0.594850948509485,0,0.594851543360434
"2653",140,24,5,440300,504,266,"24005440300","1400000US24005440300",2,"BlackorAfricanAmerican",613,0.276874435411021,0.871725383920506,0.59485122538392,0.871725660794941
"2654",140,24,5,440300,504,266,"24005440300","1400000US24005440300",3,"AmericanIndianAlone",3,0.0013550135501355,0.873080397470641,0.871725385275519,0.873080398825655
"2655",140,24,5,440300,504,266,"24005440300","1400000US24005440300",4,"AlaskaNativeAlnoe",0,0,0.873080397470641,0.873080397470641,0.873080397470641
"2656",140,24,5,440300,504,266,"24005440300","1400000US24005440300",5,"AmericanIndianAlaskaNative",5,0.0022583559168925,0.875338753387534,0.873080399728997,0.87533875564589
"2657",140,24,5,440300,504,266,"24005440300","1400000US24005440300",6,"AsianAlone",214,0.0966576332429991,0.971996386630533,0.875338850045167,0.971996483288166
"2658",140,24,5,440300,504,266,"24005440300","1400000US24005440300",7,"NativeHawaiianOth",0,0,0.971996386630533,0.971996386630533,0.971996386630533
"2659",140,24,5,440300,504,266,"24005440300","1400000US24005440300",8,"SomeOtherRace",12,0.00542005420054201,0.977416440831075,0.971996392050587,0.977416446251129
"2660",140,24,5,440300,504,266,"24005440300","1400000US24005440300",9,"TwoMoreRace",50,0.022583559168925,1,0.977416463414634,1
"2661",140,24,5,440400,505,267,"24005440400","1400000US24005440400",0,"Total",5486,0,0,0,0
"2662",140,24,5,440400,505,267,"24005440400","1400000US24005440400",1,"WhiteAlone",3912,0.713087860007291,0.713087860007291,0,0.713088573095151
"2663",140,24,5,440400,505,267,"24005440400","1400000US24005440400",2,"BlackorAfricanAmerican",1336,0.243528982865476,0.956616842872767,0.713088103536274,0.95661708640175
"2664",140,24,5,440400,505,267,"24005440400","1400000US24005440400",3,"AmericanIndianAlone",6,0.001093693036821,0.957710535909588,0.95661684396646,0.957710537003281
"2665",140,24,5,440400,505,267,"24005440400","1400000US24005440400",4,"AlaskaNativeAlnoe",0,0,0.957710535909588,0.957710535909588,0.957710535909588
"2666",140,24,5,440400,505,267,"24005440400","1400000US24005440400",5,"AmericanIndianAlaskaNative",4,0.000729128691213999,0.958439664600802,0.957710536638717,0.958439665329931
"2667",140,24,5,440400,505,267,"24005440400","1400000US24005440400",6,"AsianAlone",56,0.010207801676996,0.968647466277798,0.958439674808604,0.9686474764856
"2668",140,24,5,440400,505,267,"24005440400","1400000US24005440400",7,"NativeHawaiianOth",0,0,0.968647466277798,0.968647466277798,0.968647466277798
"2669",140,24,5,440400,505,267,"24005440400","1400000US24005440400",8,"SomeOtherRace",49,0.00893182646737149,0.97757929274517,0.968647475209624,0.977579301676996
"2670",140,24,5,440400,505,267,"24005440400","1400000US24005440400",9,"TwoMoreRace",123,0.0224207072548305,1,0.977579315165877,1
"2671",140,24,5,440500,505,268,"24005440500","1400000US24005440500",0,"Total",3164,0,0,0,0
"2672",140,24,5,440500,505,268,"24005440500","1400000US24005440500",1,"WhiteAlone",2806,0.88685208596713,0.88685208596713,0,0.886852972819216
"2673",140,24,5,440500,505,268,"24005440500","1400000US24005440500",2,"BlackorAfricanAmerican",235,0.0742730720606827,0.961125158027813,0.886852160240202,0.961125232300885
"2674",140,24,5,440500,505,268,"24005440500","1400000US24005440500",3,"AmericanIndianAlone",4,0.00126422250316056,0.962389380530973,0.961125159292035,0.962389381795196
"2675",140,24,5,440500,505,268,"24005440500","1400000US24005440500",4,"AlaskaNativeAlnoe",0,0,0.962389380530973,0.962389380530973,0.962389380530973
"2676",140,24,5,440500,505,268,"24005440500","1400000US24005440500",5,"AmericanIndianAlaskaNative",3,0.000948166877370417,0.963337547408344,0.96238938147914,0.963337548356511
"2677",140,24,5,440500,505,268,"24005440500","1400000US24005440500",6,"AsianAlone",50,0.015802781289507,0.979140328697851,0.963337563211125,0.979140344500632
"2678",140,24,5,440500,505,268,"24005440500","1400000US24005440500",7,"NativeHawaiianOth",0,0,0.979140328697851,0.979140328697851,0.979140328697851
"2679",140,24,5,440500,505,268,"24005440500","1400000US24005440500",8,"SomeOtherRace",30,0.00948166877370417,0.988621997471555,0.97914033817952,0.988622006953224
"2680",140,24,5,440500,505,268,"24005440500","1400000US24005440500",9,"TwoMoreRace",36,0.011378002528445,1,0.988622008849557,1
"2681",140,24,5,440600,505,269,"24005440600","1400000US24005440600",0,"Total",2273,0,0,0,0
"2682",140,24,5,440600,505,269,"24005440600","1400000US24005440600",1,"WhiteAlone",1605,0.70611526616806,0.70611526616806,0,0.706115972283326
"2683",140,24,5,440600,505,269,"24005440600","1400000US24005440600",2,"BlackorAfricanAmerican",292,0.12846458424989,0.83457985041795,0.706115394632644,0.834579978882534
"2684",140,24,5,440600,505,269,"24005440600","1400000US24005440600",3,"AmericanIndianAlone",1,0.00043994720633524,0.835019797624285,0.834579850857897,0.835019798064232
"2685",140,24,5,440600,505,269,"24005440600","1400000US24005440600",4,"AlaskaNativeAlnoe",0,0,0.835019797624285,0.835019797624285,0.835019797624285
"2686",140,24,5,440600,505,269,"24005440600","1400000US24005440600",5,"AmericanIndianAlaskaNative",2,0.00087989441267048,0.835899692036956,0.835019798504179,0.83589969291685
"2687",140,24,5,440600,505,269,"24005440600","1400000US24005440600",6,"AsianAlone",323,0.142102947646282,0.978002639683238,0.835899834139903,0.978002781786186
"2688",140,24,5,440600,505,269,"24005440600","1400000US24005440600",7,"NativeHawaiianOth",1,0.00043994720633524,0.978442586889573,0.978002640123185,0.97844258732952
"2689",140,24,5,440600,505,269,"24005440600","1400000US24005440600",8,"SomeOtherRace",10,0.0043994720633524,0.982842058952926,0.978442591289045,0.982842063352398
"2690",140,24,5,440600,505,269,"24005440600","1400000US24005440600",9,"TwoMoreRace",39,0.0171579410470744,1,0.982842076110867,1
"2691",140,24,5,440701,505,270,"24005440701","1400000US24005440701",0,"Total",6696,0,0,0,0
"2692",140,24,5,440701,505,270,"24005440701","1400000US24005440701",1,"WhiteAlone",2590,0.386798088410992,0.386798088410992,0,0.38679847520908
"2693",140,24,5,440701,505,270,"24005440701","1400000US24005440701",2,"BlackorAfricanAmerican",2916,0.435483870967742,0.822281959378734,0.386798523894863,0.822282394862605
"2694",140,24,5,440701,505,270,"24005440701","1400000US24005440701",3,"AmericanIndianAlone",14,0.00209080047789725,0.824372759856631,0.822281961469534,0.824372761947431
"2695",140,24,5,440701,505,270,"24005440701","1400000US24005440701",4,"AlaskaNativeAlnoe",0,0,0.824372759856631,0.824372759856631,0.824372759856631
"2696",140,24,5,440701,505,270,"24005440701","1400000US24005440701",5,"AmericanIndianAlaskaNative",18,0.00268817204301075,0.827060931899642,0.824372762544803,0.827060934587814
"2697",140,24,5,440701,505,270,"24005440701","1400000US24005440701",6,"AsianAlone",541,0.080794504181601,0.907855436081243,0.827061012694146,0.907855516875747
"2698",140,24,5,440701,505,270,"24005440701","1400000US24005440701",7,"NativeHawaiianOth",2,0.00029868578255675,0.908154121863799,0.907855436379928,0.908154122162485
"2699",140,24,5,440701,505,270,"24005440701","1400000US24005440701",8,"SomeOtherRace",375,0.0560035842293907,0.96415770609319,0.908154177867383,0.964157762096774
"2700",140,24,5,440701,505,270,"24005440701","1400000US24005440701",9,"TwoMoreRace",240,0.03584229390681,1,0.964157741935484,1
"2701",140,24,5,440702,505,271,"24005440702","1400000US24005440702",0,"Total",5178,0,0,0,0
"2702",140,24,5,440702,505,271,"24005440702","1400000US24005440702",1,"WhiteAlone",3478,0.671687910390112,0.671687910390112,0,0.671688582078023
"2703",140,24,5,440702,505,271,"24005440702","1400000US24005440702",2,"BlackorAfricanAmerican",947,0.182889146388567,0.854577056778679,0.671688093279258,0.854577239667825
"2704",140,24,5,440702,505,271,"24005440702","1400000US24005440702",3,"AmericanIndianAlone",8,0.00154499806875241,0.856122054847432,0.854577058323677,0.85612205639243
"2705",140,24,5,440702,505,271,"24005440702","1400000US24005440702",4,"AlaskaNativeAlnoe",0,0,0.856122054847432,0.856122054847432,0.856122054847432
"2706",140,24,5,440702,505,271,"24005440702","1400000US24005440702",5,"AmericanIndianAlaskaNative",5,0.000965623792970259,0.857087678640402,0.856122055813055,0.857087679606025
"2707",140,24,5,440702,505,271,"24005440702","1400000US24005440702",6,"AsianAlone",528,0.101969872537659,0.959057551178061,0.857087780610274,0.959057653147934
"2708",140,24,5,440702,505,271,"24005440702","1400000US24005440702",7,"NativeHawaiianOth",2,0.000386249517188104,0.959443800695249,0.95905755156431,0.959443801081499
"2709",140,24,5,440702,505,271,"24005440702","1400000US24005440702",8,"SomeOtherRace",72,0.0139049826187717,0.973348783314021,0.959443814600232,0.973348797219003
"2710",140,24,5,440702,505,271,"24005440702","1400000US24005440702",9,"TwoMoreRace",138,0.0266512166859791,1,0.973348809965238,1
"2711",140,24,5,440800,505,272,"24005440800","1400000US24005440800",0,"Total",2837,0,0,0,0
"2712",140,24,5,440800,505,272,"24005440800","1400000US24005440800",1,"WhiteAlone",1406,0.495593937257667,0.495593937257667,0,0.495594432851604
"2713",140,24,5,440800,505,272,"24005440800","1400000US24005440800",2,"BlackorAfricanAmerican",812,0.286217835741981,0.781811772999647,0.495594223475502,0.781812059217483
"2714",140,24,5,440800,505,272,"24005440800","1400000US24005440800",3,"AmericanIndianAlone",10,0.00352485019386676,0.785336623193514,0.781811776524498,0.785336626718364
"2715",140,24,5,440800,505,272,"24005440800","1400000US24005440800",4,"AlaskaNativeAlnoe",0,0,0.785336623193514,0.785336623193514,0.785336623193514
"2716",140,24,5,440800,505,272,"24005440800","1400000US24005440800",5,"AmericanIndianAlaskaNative",4,0.0014099400775467,0.786746563271061,0.785336624603454,0.786746564681001
"2717",140,24,5,440800,505,272,"24005440800","1400000US24005440800",6,"AsianAlone",486,0.171307719421925,0.958054282692985,0.78674673457878,0.958054454000705
"2718",140,24,5,440800,505,272,"24005440800","1400000US24005440800",7,"NativeHawaiianOth",0,0,0.958054282692985,0.958054282692985,0.958054282692985
"2719",140,24,5,440800,505,272,"24005440800","1400000US24005440800",8,"SomeOtherRace",55,0.0193866760662672,0.977440958759253,0.958054302079661,0.977440978145929
"2720",140,24,5,440800,505,272,"24005440800","1400000US24005440800",9,"TwoMoreRace",64,0.0225590412407473,1,0.977440981318294,1
"2721",140,24,5,440900,505,273,"24005440900","1400000US24005440900",0,"Total",3435,0,0,0,0
"2722",140,24,5,440900,505,273,"24005440900","1400000US24005440900",1,"WhiteAlone",1562,0.454730713245997,0.454730713245997,0,0.45473116797671
"2723",140,24,5,440900,505,273,"24005440900","1400000US24005440900",2,"BlackorAfricanAmerican",1535,0.446870451237263,0.901601164483261,0.454731160116448,0.901601611353712
"2724",140,24,5,440900,505,273,"24005440900","1400000US24005440900",3,"AmericanIndianAlone",9,0.00262008733624454,0.904221251819505,0.901601167103348,0.904221254439593
"2725",140,24,5,440900,505,273,"24005440900","1400000US24005440900",4,"AlaskaNativeAlnoe",0,0,0.904221251819505,0.904221251819505,0.904221251819505
"2726",140,24,5,440900,505,273,"24005440900","1400000US24005440900",5,"AmericanIndianAlaskaNative",5,0.00145560407569141,0.905676855895196,0.904221253275109,0.905676857350801
"2727",140,24,5,440900,505,273,"24005440900","1400000US24005440900",6,"AsianAlone",178,0.0518195050946143,0.957496360989811,0.905676907714702,0.957496412809316
"2728",140,24,5,440900,505,273,"24005440900","1400000US24005440900",7,"NativeHawaiianOth",3,0.000873362445414847,0.958369723435226,0.957496361863173,0.958369724308588
"2729",140,24,5,440900,505,273,"24005440900","1400000US24005440900",8,"SomeOtherRace",79,0.0229985443959243,0.98136826783115,0.95836974643377,0.981368290829694
"2730",140,24,5,440900,505,273,"24005440900","1400000US24005440900",9,"TwoMoreRace",64,0.0186317321688501,1,0.981368286462882,1
"2731",140,24,5,441000,505,274,"24005441000","1400000US24005441000",0,"Total",3721,0,0,0,0
"2732",140,24,5,441000,505,274,"24005441000","1400000US24005441000",1,"WhiteAlone",777,0.208814834721849,0.208814834721849,0,0.208815043536684
"2733",140,24,5,441000,505,274,"24005441000","1400000US24005441000",2,"BlackorAfricanAmerican",2750,0.739048642837947,0.947863477559796,0.208815573770492,0.947864216608439
"2734",140,24,5,441000,505,274,"24005441000","1400000US24005441000",3,"AmericanIndianAlone",16,0.00429991937651169,0.952163396936307,0.947863481859715,0.952163401236227
"2735",140,24,5,441000,505,274,"24005441000","1400000US24005441000",4,"AlaskaNativeAlnoe",0,0,0.952163396936307,0.952163396936307,0.952163396936307
"2736",140,24,5,441000,505,274,"24005441000","1400000US24005441000",5,"AmericanIndianAlaskaNative",7,0.00188121472722386,0.954044611663531,0.952163398817522,0.954044613544746
"2737",140,24,5,441000,505,274,"24005441000","1400000US24005441000",6,"AsianAlone",26,0.0069873689868315,0.961031980650363,0.9540446186509,0.961031987637732
"2738",140,24,5,441000,505,274,"24005441000","1400000US24005441000",7,"NativeHawaiianOth",7,0.00188121472722386,0.962913195377587,0.961031982531578,0.962913197258801
"2739",140,24,5,441000,505,274,"24005441000","1400000US24005441000",8,"SomeOtherRace",45,0.0120935232464391,0.975006718624026,0.96291320747111,0.975006730717549
"2740",140,24,5,441000,505,274,"24005441000","1400000US24005441000",9,"TwoMoreRace",93,0.0249932813759742,1,0.975006743617307,1
"2741",140,24,5,441101,505,275,"24005441101","1400000US24005441101",0,"Total",2162,0,0,0,0
"2742",140,24,5,441101,505,275,"24005441101","1400000US24005441101",1,"WhiteAlone",1666,0.770582793709528,0.770582793709528,0,0.770583564292322
"2743",140,24,5,441101,505,275,"24005441101","1400000US24005441101",2,"BlackorAfricanAmerican",351,0.162349676225717,0.932932469935245,0.770582956059204,0.932932632284921
"2744",140,24,5,441101,505,275,"24005441101","1400000US24005441101",3,"AmericanIndianAlone",10,0.00462534690101758,0.937557816836263,0.932932474560592,0.937557821461609
"2745",140,24,5,441101,505,275,"24005441101","1400000US24005441101",4,"AlaskaNativeAlnoe",0,0,0.937557816836263,0.937557816836263,0.937557816836263
"2746",140,24,5,441101,505,275,"24005441101","1400000US24005441101",5,"AmericanIndianAlaskaNative",5,0.00231267345050879,0.939870490286771,0.937557819148936,0.939870492599445
"2747",140,24,5,441101,505,275,"24005441101","1400000US24005441101",6,"AsianAlone",60,0.0277520814061055,0.967622571692877,0.939870518038853,0.967622599444958
"2748",140,24,5,441101,505,275,"24005441101","1400000US24005441101",7,"NativeHawaiianOth",0,0,0.967622571692877,0.967622571692877,0.967622571692877
"2749",140,24,5,441101,505,275,"24005441101","1400000US24005441101",8,"SomeOtherRace",32,0.0148011100832562,0.982423681776133,0.967622586493987,0.982423696577243
"2750",140,24,5,441101,505,275,"24005441101","1400000US24005441101",9,"TwoMoreRace",38,0.0175763182238668,1,0.982423699352451,1
"2751",140,24,5,441102,505,276,"24005441102","1400000US24005441102",0,"Total",4859,0,0,0,0
"2752",140,24,5,441102,505,276,"24005441102","1400000US24005441102",1,"WhiteAlone",3125,0.643136447828771,0.643136447828771,0,0.643137090965219
"2753",140,24,5,441102,505,276,"24005441102","1400000US24005441102",2,"BlackorAfricanAmerican",1234,0.253961720518625,0.897098168347397,0.643136701790492,0.897098422309117
"2754",140,24,5,441102,505,276,"24005441102","1400000US24005441102",3,"AmericanIndianAlone",12,0.00246964395966248,0.899567812307059,0.897098170817041,0.899567814776703
"2755",140,24,5,441102,505,276,"24005441102","1400000US24005441102",4,"AlaskaNativeAlnoe",0,0,0.899567812307059,0.899567812307059,0.899567812307059
"2756",140,24,5,441102,505,276,"24005441102","1400000US24005441102",5,"AmericanIndianAlaskaNative",9,0.00185223296974686,0.901420045276806,0.899567814159292,0.901420047129039
"2757",140,24,5,441102,505,276,"24005441102","1400000US24005441102",6,"AsianAlone",169,0.03478081909858,0.936200864375386,0.901420080057625,0.936200899156205
